CCEN;NOM;NOME;DGENRC;DGENRE;GENR;MUNI;DMUNIC;DMUNIE;DTERRC;DTERRE;DEPE;DTITUC;DTITUE;DOMI;CPOS;TEL1;TFAX;EMAIL;PAGINA;COOR_X;COOR_Y
012537;SAN IGNACIO DE LOYOLA;SAN IGNACIO DE LOYOLA;CPEIPS;HLBHIP;31H0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;ATEGORRIETA GALTZ. ZAHARRA 28;20013;943289500;943289332;ikastetxea@donostiajesuitak.org; ;583867.748454982;4797257.782052165
012540;SAN JOSÉ (ESCUELA ASILO);SAN JOSE (ESCUELA ASILO);CPEIP;HLHIP;31E0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;PRIM 33;20006;943450184;943461620;zuzendaritza@sanjoseikastetxea.eus; ;582718.813739992;4796367.713223101
012542;SAN LUIS-LA SALLE;SAN LUIS-LA SALLE;CPEIPS;HLBHIP;31H0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;CAM. DE GUARDAPLATA 16;20016;943396709;943391081;sanluiszuzendaria@lasalle.es; ;585789.788793637;4797531.26638522
012544;ELIZARAN IKASTETXEA;ELIZARAN IKASTETXEA;CPES;BHIP;31D0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;KANPANDEGI 12;20003;943422427;943425065;direccion@elizaran.eus;http://www.elizaran.eus;582137.292062701;4797235.956494694
012545;SAN PATRICIO;SAN PATRICIO;CPEIPS;HLBHIP;31H0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;32;PRIVADA;PRIBATUA;LANBERRI 25;20009;943215997;943310443;ana.echezarreta@st-patricks.com;http://www.st-patricks.com;582311.353589947;4794507.811800657
012547;STA. TERESA;STA. TERESA;CPEIPS;HLBHIP;31H0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;MANUEL LARDIZABAL 25 (IBAETA);20018;943211764;943217477;secretaria@donostia.teresiareskola.com; ;580201.200805366;4795060.099384116
012549;SAGRADO CORAZÓN;SAGRADO CORAZÓN;CPEIPS;HLBHIP;31H0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;MUNDAIZ 30;20012;943327002;943326414;director@gmundaiz.com;http://www.mundaiz.com;582939.794121281;4795932.781752144
012550;INGLÉS;INGLES;CPEIPS;HLBHIP;31H0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;32;PRIVADA;PRIBATUA;ALCALDE J. ELOSEGI 64(V.ASHUN);20015;943272304;943278333;direccion@theenglishschool.org; ;584984.969652809;4797011.58216544
012558;MUSIKABI SAN IGNACIO;MUSIKABI SAN IGNACIO;EMPR;MEPR;32D0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;CALZ. VJA. ATEGORRIETA 26;20013;943285104;943289332;info@musikabi.com; ;583867.748454982;4797257.782052165
012564;ARANSGI;ARANSGI;CPEE;HBIP;31I0;071;TOLOSA;TOLOSA;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;SANTA LUZI 13;20400;943652036;943652036;tolosa@aransgi.org; ;575601.437973389;4777564.930475151
012565;HERRIKIDE ESKOLAPIOAK;HERRIKIDE ESKOLAPIOAK;CPES;BHIP;31D0;071;TOLOSA;TOLOSA;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;SAN BLAS;20400;943670311;943697010;herrikide12-18@herrikide.eus;http://www.hirukide.org;575549.134583019;4775803.479013503
012566;TOLOSAKO INMAKULADA LANBIDE IKASTOLA;TOLOSAKO INMAKULADA LANBIDE IKASTOLA;CPIFP;LHIPI;31Q0;071;TOLOSA;TOLOSA;GIPUZKOA;GIPUZKOA;32;PRIVADA;PRIBATUA;KONDEKO ALDAPA 5-B;20400;943673629;943675222;zuzendaritza@inmakuladatolosa.com;http://www.inmakuladatolosa.com;575186.985347381;4775811.927293879
012567;HERRIKIDE GAINBERRI;HERRIKIDE GAINBERRI;EIPR;HEPR;31N0;071;TOLOSA;TOLOSA;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;GARMENDIOLA ALDAPA 2;20400;943673948;943670024;idazkaria0-3@herrikide.eus;http://www.hirukide.org;574944.829637939;4775634.313446664
012568;HERRIKIDE JESUITINAK;HERRIKIDE JESUITINAK;CPEIP;HLHIP;31E0;071;TOLOSA;TOLOSA;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;SAN FRANTZISKO 12;20400;943651027;943654664;herrikide3-12@herrikide.eus;http://www.hirukide.org;575057.44313349;4776230.991994471
012571;MAGALE PRESENTACIÓN DE MARÍA;MAGALE PRESENTACIÓN DE MARÍA;CPEIP;HLHIP;31E0;072;URNIETA;URNIETA;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;SAN JUAN 1;20130;943551782;943551782;idazkaritza-0-12@magaleikastetxea.eus ; ;582051.469315268;4788833.936701524
012572;SALESIANOS URNIETA;SALESIANOS URNIETA;CPES;BHIP;31D0;072;URNIETA;URNIETA;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;ERGOYEN 6;20130;943551789;943331059;salesiarrak@salesianosurnieta.com;http://www.salesianosurnieta.com;581599.118788875;4788173.831064117
012575;BERGARA;BERGARA;EMPR;MEPR;32D0;074;BERGARA;BERGARA;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;ESPOLOIA Z/G;20570;943765780;000000000;idazkaritza@bme.e.telefonica.net; ;547675.393766998;4773739.499130638
012576;ARANSGI;ARANSGI;CPEE;HBIP;31I0;074;BERGARA;BERGARA;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;BONI LASKURAIN 13;20570;943762703;943762703;bergara@aransgi.org; ;547305.880992403;4774286.877713311
012581;GOIERRI;GOIERRI;CPIFP;LHIPI;31Q0;076;ORDIZIA;ORDIZIA;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;ARRANOMENDIA 2;20240;943880062;943888351;bulegoa@goierrieskola.org; ;566562.376439436;4766318.739604779
012585;ANTONIANO IKASTETXEA;ANTONIANO IKASTETXEA;CPEIPS;HLBHIP;31H0;079;ZARAUTZ;ZARAUTZ;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;GIPUZKOA 5;20800;943830286;943834405;zuzen@antoniano.com; ;567084.923838321;4792865.506087235
012586;LA SALLE-SAN JOSÉ;LA SALLE-SAN JOSÉ;CPEIPS;HLBHIP;31H0;079;ZARAUTZ;ZARAUTZ;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;LA SALLE 2;20800;943130060;943131315;lasallezarautz@lasalle.es; ;566858.45172473;4792125.566699757
012592;LA SALLE-LEGAZPI;LA SALLE-LEGAZPI;CPEIPS;HLBHIP;31H0;080;ZUMARRAGA;ZUMARRAGA;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;IÑIGO DE LOIOLA 7;20700;943721514;943725673;zuzendazumarraga@lasalle.es; ;555725.473473615;4770880.521067356
012593;UROLA GARAIKO LANBIDE ESKOLA;UROLA GARAIKO LANBIDE ESKOLA;CPIFP;LHIPI;31Q0;080;ZUMARRAGA;ZUMARRAGA;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;BELOKI Z/G;20700;943725477;943726003;dtor.ugle@ugleskola.org; ;556173.29703149;4770944.038138639
012594;ZUMAIENA;ZUMAIENA;CPEIPS;HLBHIP;31H0;081;ZUMAIA;ZUMAIA;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;AXULAR IBILTOKIA, 6;20750;943860462;943862212;ikastetxea@zumaiena.eus; ;560130.147875392;4793713.903398416
012634;EIBAR;EIBAR;CEPA;HHI;11J1;030;EIBAR;EIBAR;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ISASI 39;20600;943208856;943208067;012634aa@hezkuntza.net; ;542444.576471044;4781329.314245721
012637;BIDASOALDEA;BIDASOALDEA;CEPA;HHI;11J1;045;IRUN;IRUN;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;OLABERRIA 8;20303;943246000;000000000;012637aa@hezkuntza.net;http://www.epairun.hezkuntza.net;598135.44213615;4798317.34638091
012648;TOLOSALDEA;TOLOSALDEA;CEPA;HHI;11J1;071;TOLOSA;TOLOSA;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;IGARALDE 23 (IZASKUN AUZ.);20400;943672660;943672660;012648aa@hezkuntza.net;https://cepatolosaldeahhi.hezkuntza.net/es/inicio;575314.119774737;4775691.991706422
012653;URUMEA IKASTOLA;URUMEA IKASTOLA;CEIP;HLHI;11S0;040;HERNANI;HERNANI;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LARRAMENDI 18;20120;943550472;943550472;012653aa@hezkuntza.net; ;582842.410700145;4790620.023148792
012654;ELIZATXO IKASTOLA;ELIZATXO IKASTOLA;CEIP;HLHI;11S0;040;HERNANI;HERNANI;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ELIZATXO 9;20120;943557224;943332261;012654aa@hezkuntza.net; ;583160.642569063;4790588.129640625
012674;ANDOAIN;ANDOAIN;EMPU;MEPU;12D0;009;ANDOAIN;ANDOAIN;GIPUZKOA;GIPUZKOA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;ONDARRETA 1 B (BASTERO KULT.);20140;943303540;943593776;musikaeskola@andoain.eus; ;579475.492294715;4785450.725344411
012675;ANDOAIN;ANDOAIN;IMFPB;OLHUI;11V0;009;ANDOAIN;ANDOAIN;GIPUZKOA;GIPUZKOA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;OLAGAIN 7;20140;943300816;943590409;cip-lhi@andoain.eus; ;579538.020532012;4784905.906240764
012677;EIBAR;EIBAR;IMFPB;OLHUI;11V0;030;EIBAR;EIBAR;GIPUZKOA;GIPUZKOA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;AZITAIN, 2;20600;943208126;943708436;info@imfpbeibar.com; ;544469.277571185;4782013.145053938
012678;HERNANI;HERNANI;IMFPB;OLHUI;11V0;040;HERNANI;HERNANI;GIPUZKOA;GIPUZKOA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;LATSUNBE 44;20120;943551808;943552948;transpacar1@hernani.net; ;582775.536902904;4791483.947299531
012680;PASAIA;PASAIA;IMFPB;OLHUI;11V0;064;PASAIA;PASAIA;GIPUZKOA;GIPUZKOA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;BIDASOA KALEA 1 - 3 BEHEA;20110;943404894;943390924;cip@pasaia.net; ;586384.338904915;4797465.789712807
012681;FRANCISCO ESCUDERO;FRANCISCO ESCUDERO;CPM;MKP;12P0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;EASO K. 45;20006;943466488;943451892;012681aa@hezkuntza.net; ;582507.266604576;4796314.704012972
012687;AXULAR;AXULAR;EMPR;MEPR;32D0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;AROSTEGI 657 P.K.;20009;943524958;000000000;amedonosti@gmail.com; ;582066.303589156;4794448.833805457
012688;ZURRIOLA;ZURRIOLA;EMPR;MEPR;32D0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;32;PRIVADA;PRIBATUA;INDIANOENE 1 (URRA);20013;943272587;943320062;zurriolame@gmail.com; ;583798.12879159;4797331.996945938
012689;ZUMARTE;ZUMARTE;EMPR;MEPR;32D0;073;USURBIL;USURBIL;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;K. NAGUSIA 45;20170;943371594;943371594;zumarte@telefonica.net; ;576910.993489422;4791343.095969412
012691;SECUNDINO ESNAOLA;SECUNDINO ESNAOLA;EMPR;MEPR;32D0;080;ZUMARRAGA;ZUMARRAGA;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;ARTIZ (LEGAZPI DORRETXE);20700;943722593;943722593;zuzendaritza@semusikaeskola.eus; ;555387.863870602;4770642.989416236
012722;DONOSTIA-SAN SEBASTIÁN;DONOSTIA-SAN SEBASTIÁN;EOI;HEO;12I0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;PASEO BIZKAIA 22;20010;943286311;943293690;012722aa@hezkuntza.net;http://www.eoidonheo.org;582893.683359978;4795466.146734352
012726;AIA-UROLA KOSTA;AIA-UROLA KOSTA;IMFPB;OLHUI;11V0;081;ZUMAIA;ZUMAIA;GIPUZKOA;GIPUZKOA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;UROLA PLAZA, 10;20750;943862576;943862576;soldadurazentroa@urolakosta.eus; ;560858.841381678;4793642.657900231
012727;DEIKAGEST ERRENTERIA;DEIKAGEST ERRENTERIA;CPFPB;OLHIP;31P0;067;ERRENTERIA;ERRENTERIA;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;ALABERGA 38-B;20100;943510067;943529533;info@fpberrenteria.eus; ;588616.752822873;4796194.118557793
012728;ADSIS DONOSTIA;ADSIS DONOSTIA;CPFPB;OLHIP;31P0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;PASAJES SAN PEDRO 13 230 P.K.;20017;943400021; ;fpbadsisdonostia@fundacionadsis.org; ;585872.882166608;4797098.814409569
012729;USURBIL;USURBIL;IMFPB;OLHUI;11V0;073;USURBIL;USURBIL;GIPUZKOA;GIPUZKOA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;ATALLU INDUSTRI., ZANPIURA 3;20170;943360465;943371493;lhi@usurbil.eus; ;577299.991194088;4790937.978429915
012733;GOIERRI;GOIERRI;CEPA;HHI;11J1;019;BEASAIN;BEASAIN;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ZAZPITURRIETA 4 BEH.;20200;943888758;943163092;012733aa@hezkuntza.net; ;565064.073547467;4766371.32890038
012734;LASARTE;LASARTE;CEPA;HHI;11J1;902;LASARTE-ORIA;LASARTE-ORIA;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;BEKO KALE, 1 (3ª PLANTA);20160;943366608;943366608;012734aa@hezkuntza.net; ;579617.873288175;4791012.093344038
012740;LEIZARAN;LEIZARAN;IES;BHI;11D0;009;ANDOAIN;ANDOAIN;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;PLAZAOLA 23;20140;943899259;943899260;012740aa@hezkuntza.net;http://www.leizaran.net;579653.198485139;4785285.089059198
012742;IRUNGO LA SALLE;IRUNGO LA SALLE;CPIFP;LHIPI;31Q0;045;IRUN;IRUN;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;AV. ELIZATXO 14-16;20303;943628411;943628432;irungolasalle@irungolasalle.eus;http://www.irungolasalle.org;597331.818642745;4798751.108089969
012745;EIBAR;EIBAR;EOI;HEO;12I0;030;EIBAR;EIBAR;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;OTAOLA, 29;20600;943899275;943899276;012745aa@hezkuntza.net;http://www.eoieibarheo.hezkuntza.net;541694.097444128;4780948.611736616
012746;LA SALLE-BERROZPE;LA SALLE-BERROZPE;CPIFP;LHIPI;31Q0;009;ANDOAIN;ANDOAIN;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;LA SALLE 5;20140;943590557;943300563;lsbandoain@lasalleberrozpe.eus;http://www.lasalleberrozpe.com;579680.30257534;4785679.61875382
012749;SORALUZE;SORALUZE;EMPR;MEPR;32D0;065;SORALUZE-PLACENCIA DE LAS ARMAS;SORALUZE-PLACENCIA DE LAS ARMAS;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;FRONTÓN Z/G 148 P.K.;20590;943751544;000000000;soraluzemusika@gmail.com; ;547777.213452366;4780244.375081952
012756;C. ESTUD. DE PELU. Y EST. BETA;C. ESTUD. DE PELU. Y EST. BETA;CPES;BHIP;31D0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;AVDA. NAVARRA 18 BAJO;20013;943283601;943283601;secretaria@centrobeta.com;http://www.centrosbeta.com;583505.11271453;4797424.488119626
012760;UROLA KOSTA;UROLA KOSTA;CEPA;HHI;11J1;079;ZARAUTZ;ZARAUTZ;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;PAGOETA 2 - 4;20800;943130013;943130013;012760aa@hezkuntza.net; ;567869.697331665;4792288.823469313
012763;MAQ-HERRAM/MAKINA-ERREMINTA;MAKINA-ERREMINTA;CIFP;LHII;11U0;032;ELGOIBAR;ELGOIBAR;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;AZKUE AUZOA 1;20870;943744132;943744153;012763aa@hezkuntza.net; ;547918.308094115;4784409.737234531
012764;LASARTE;LASARTE;EMPU;MEPU;12D0;902;LASARTE-ORIA;LASARTE-ORIA;GIPUZKOA;GIPUZKOA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;GELTOKI 18;20160;943376181;943376192;kultura@lasarte-oria.eus; ;579302.329564498;4791313.272039986
012765;LEIZARRA;LEIZARRA;EMPR;MEPR;32D0;013;ARETXABALETA;ARETXABALETA;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;SANTAKURTZ 20-ARKU.KUL.ETXEA;20550;943081001;943793650;leizarra.mariatxen@gmail.com; ;540455.629351771;4764976.722768425
012767;JOSÉ DE AZPIAZU;JOSÉ DE AZPIAZU;EMPR;MEPR;32D0;059;OÑATI;OÑATI;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;MOIUA 26;20560;943783174;943783174;idazkaritza@jazpiazumusikaeskola.com; ;548137.960894474;4764821.934275175
012769;JAKINTZA;JAKINTZA;EMPR;MEPR;32D0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;MIKELETES 10;20008;943212824;943212824;jakintza@jakintza.org;http://www.jakintzanet.com;581068.737837909;4796086.390485531
012772;INAZIO BEREZIARTUA;INAZIO BEREZIARTUA;EMPU;MEPU;12D0;032;ELGOIBAR;ELGOIBAR;GIPUZKOA;GIPUZKOA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;AITA AGIRREREN PL. 4;20870;943742145;943740362;elgoibarmusika@gmail.com; ;547505.636570475;4784827.112279047
012773;DONOSTIA;DONOSTIA;EMPU;MEPU;12D0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;CAMPO DE ATOTXA 3;20012;943297830;943297831;info@donostiaeskola.eus; ;583076.147402561;4796724.330634658
012775;ONYARBI;ONYARBI;EMPR;MEPR;32D0;036;HONDARRIBIA;HONDARRIBIA;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;DENDA 18;20280;943641357;943641357;idazkaritza@hondarribikomusikaeskola.com; ;597857.136645314;4801849.007521498
012777;ELGOIBAR;ELGOIBAR;CEIP;HLHI;11S0;032;ELGOIBAR;ELGOIBAR;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;KALAMUA 8;20870;943740879;943740879;012777aa@hezkuntza.net; ;547857.453763211;4785286.208831272
012779;ONDARRETA;ONDARRETA;CEIP;HLHI;11S0;009;ANDOAIN;ANDOAIN;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;KALE NAGUSIA 4B;20140;943592756;943300914;012779aa@hezkuntza.net; ;579520.242491709;4785544.676220982
012783;TOBERA;TOBERA;EMPR;MEPR;32D0;025;ZEGAMA;ZEGAMA;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;ELIZALDE 1 (AITXURI LHI);20215;943801570;000000000;tobera@tobera.org; ;557739.537434614;4758305.330710984
012905;KOLDO MITXELENA;KOLDO MITXELENA;CEIP;HLHI;11S0;067;ERRENTERIA;ERRENTERIA;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;FERNÁNDEZ DE LANDA 1 (139 P.K.;20100;943514372;943521313;012905aa@hezkuntza.net; ;589203.667282333;4796272.142676209
012910;TXORI-TXIKI;TXORI-TXIKI;EMPU;MEPU;12D0;081;ZUMAIA;ZUMAIA;GIPUZKOA;GIPUZKOA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;SAN JOSÉ 14;20750;943861183;943861742;musikaeskola@zumaia.eus; ;560077.45693034;4793948.135721104
012911;TXINDATA;TXINDATA;EMPR;MEPR;32D0;062;ORMAIZTEGI;ORMAIZTEGI;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;GABIRIALDE Z/G S.ANDRES ESKOLA;20216;943883551;943881041;jagirre64@hotmail.com; ;560457.812990184;4765829.759135339
012912;ERTXIÑA;ERTXIÑA;EMPR;MEPR;32D0;027;ZESTOA;ZESTOA;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;GURUTZE 4 118 P.K.;20740;943147911;943147883;ertxiamusikaeskola@yahoo.es; ;560349.108024829;4787698.957723212
012933;IRUN;IRUN;CPM;MKP;12P0;045;IRUN;IRUN;GIPUZKOA;GIPUZKOA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;MENDIBIL Z/G;20302;943505710;943505719;conservatorio@irun.org; ;597841.279886732;4799670.760897299
012934;PASAIA;PASAIA;EMPU;MEPU;12D0;064;PASAIA;PASAIA;GIPUZKOA;GIPUZKOA;19;OTROS PÚBLICOS;BESTE PUBLIKOAK;SAN SEBASTIÁN Z/G 244 P.K.;20110;943396055;943390719;musikal@pasaia.net; ;586506.163008544;4797357.661721947
012935;SAN PATRICIO;SAN PATRICIO;EMPR;MEPR;32D0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;32;PRIVADA;PRIBATUA;LANBERRI, 25;20009;943215997;943310443;alaitz.etxebeste@st-patricks.com; ;582311.353589947;4794507.811800657
012936;THE ENGLISH SCHOOL;THE ENGLISH SCHOOL;EMPR;MEPR;32D0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;32;PRIVADA;PRIBATUA;ALCALDE JOSÉ ELOSEGI 64;20015;943272304;943278333;administracion@theenglishschool.org; ;584984.969652809;4797011.58216544
012937;IBAR GAIN;IBAR GAIN;EMPR;MEPR;32D0;063;OIARTZUN;OIARTZUN;GIPUZKOA;GIPUZKOA;31;PRIVADA;PRIBATUA;AIALDE 8;20180;943493885;943494411;ibargainmusikaeskola@gmail.com; ;592535.681028858;4794585.336020825
012940;SUSTAKER;SUSTAKER;CPFPB;OLHIP;31P0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;33;PRIVADA;PRIBATUA;SAN ANTONIO 11, PUERTA TRASERA;20016;943272628;943344332;fundazioa@sarea.com; ;585743.727507399;4796876.909577656
012945;KURTZEBARRI;KURTZEBARRI;IES;BHI;11D0;013;ARETXABALETA;ARETXABALETA;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;HERRIKO PLAZA 1;20550;943899513;943899515;012945aa@hezkuntza.net; ;540449.708835567;4764926.652959989
012946;SORALUZE;SORALUZE;IES;BHI;11D0;065;SORALUZE-PLACENCIA DE LAS ARMAS;SORALUZE-PLACENCIA DE LAS ARMAS;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;FRONTOI 3 (60 P.K.);20590;943899261;943899264;012946aa@hezkuntza.net; ;547777.213452366;4780244.375081952
012947;MENDATA;MENDATA;IES;BHI;11D0;029;DEBA;DEBA;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ITZIARKO BIDEA 20;20820;943899265;943899266;012947aa@hezkuntza.net; ;552520.726087956;4793444.408253374
012951;ARALAR;ARALAR;IES;BHI;11D0;005;ALEGIA;ALEGIA;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ARALAR Z/G;20260;943650078;943654625;012951aa@hezkuntza.net; ;573522.817297396;4772231.336112859
012952;ERNIOBEA;ERNIOBEA;IES;BHI;11D0;075;VILLABONA;VILLABONA;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;OTELARRE 35;20150;943693733;943693733;012952aa@hezkuntza.net; ;577361.348521495;4782459.254249701
012957;EGAPE IKASTOLA;EGAPE IKASTOLA;IES;BHI;11D0;072;URNIETA;URNIETA;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;AZKORTE Z/G;20130;943899425;943899427;012957aa@hezkuntza.net; ;581958.72830447;4788727.678330109
012958;LAUAIZETA IKASTOLA;LAUAIZETA IKASTOLA;IES;BHI;11D0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;P. DE GABRIEL ARESTI 165;20015;943899516;943899517;012958aa@hezkuntza.net;http://www.lauaizeta.net/sarrera.cfm?hizkuntza=1;584220.942703714;4796222.472786372
012960;ARANTZAZUKO AMA;ARANTZAZUKO AMA;IES;BHI;11D0;069;DONOSTIA / SAN SEBASTIÁN;DONOSTIA / SAN SEBASTIÁN;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;P. DE MARTUTENE 48;20014;943899280; ;012960aa@hezkuntza.net; ;584775.87153315;4794185.707364083
012962;LEZO;LEZO;IES;BHI;11D0;053;LEZO;LEZO;GIPUZKOA;GIPUZKOA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;TOMÁS GARBIZU 21;20100;943899281;943899282;012962aa@hezkuntza.net; ;589402.796176238;4796675.360602367
